"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"MYCBPAP";"MYCBPAP";-0,3717389;5,261305;-3,216788;0,004550768;0,02192113;-2,660097
"LACTB2-AS1";"LACTB2-AS1";-0,2146695;5,937081;-3,216498;0,004553725;0,02193163;-2,690978
"LOC105373318";"LOC105373318";0,4666847;4,016457;3,215803;0,004560819;0,02196045;-2,284873
"LOC100507391";"LOC100507391";0,317361;6,214002;3,215759;0,004561269;0,02196045;-2,692178
"LOC102724080";"LOC102724080";-1,37966;1,574157;-3,215392;0,004565026;0,02197479;-1,933227
"KCNJ4";"KCNJ4";0,5711978;3,422573;3,214836;0,004570719;0,02199844;-2,108793
"IFIT3";"IFIT3";0,370653;4,572117;3,214408;0,00457511;0,02201544;-2,477047
"MMP24";"MMP24";0,1994344;5,225096;3,214339;0,004575814;0,02201544;-2,641875
"STRIP2";"STRIP2";0,2394753;4,958244;3,213955;0,004579754;0,02203064;-2,590991
"LOC102467217";"LOC102467217";-0,4389732;3,044508;-3,213651;0,004582873;0,0220311;-2,099234
"MEG3";"MEG3";-0,8704694;1,88113;-3,213637;0,004583017;0,0220311;-1,936213
"OIT3";"OIT3";0,4318674;3,494699;3,21354;0,004584013;0,0220311;-2,137482
"PLA2G12B";"PLA2G12B";0,4318674;3,494699;3,21354;0,004584013;0,0220311;-2,137482
"LOC105378357";"LOC105378357";0,4318674;3,494699;3,21354;0,004584013;0,0220311;-2,137482
"LOC101928438";"LOC101928438";0,2213903;5,612161;3,213456;0,004584875;0,0220311;-2,685324
"MIR4519";"MIR4519";0,3309055;5,113936;3,213386;0,004585594;0,0220311;-2,615827
"LOC105376374";"LOC105376374";-1,734316;1,070668;-3,213312;0,004586361;0,0220311;-1,986134
"E2F6";"E2F6";0,307709;5,168264;3,213261;0,004586881;0,0220311;-2,62979
"LOC105372848";"LOC105372848";0,2382787;5,44518;3,21303;0,004589257;0,02203585;-2,669267
"LINC00607";"LINC00607";-1,176581;1,616715;-3,213013;0,004589435;0,02203585;-1,941918
"LOC102724068";"LOC102724068";-1,601639;1,407486;-3,212773;0,0045919;0,02204394;-1,948358
"WDR24";"WDR24";0,1911863;5,245453;3,212375;0,004596005;0,02205989;-2,651422
"PTK6";"PTK6";0,2266803;6,694369;3,212059;0,004599261;0,02207176;-2,684725
