"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"ASPM";"ASPM";0,321310523348555;4,22196564545352;1,192028472639;0,246330842795979;0,518467655716256;-5,21219878191077
"STAG1";"STAG1";-0,171124570057513;5,64836749918857;-1,19192576182002;0,246370269489723;0,518467655716256;-5,42633057454149
"VPS18";"VPS18";0,13142758641422;5,38771893665727;1,19191523782102;0,246374309511746;0,518467655716256;-5,41353526246031
"PTCD3";"PTCD3";0,159970739993578;5,09232594240701;1,19160649750047;0,246492852913889;0,518467655716256;-5,3823153305058
"APCDD1L";"APCDD1L";1,4113183721585;3,57296828302543;1,19121890769407;0,246641731843115;0,518467655716256;-4,91532728280894
"ATP5F1A";"ATP5F1A";0,152683685826554;8,85271408868283;1,19119705809494;0,246650126603993;0,518467655716256;-5,39819039122896
"ZBTB16";"ZBTB16";-0,526099656659794;4,87225081249949;-1,19116268069872;0,246663335061775;0,518467655716256;-5,33673958902838
"ACVRL1";"ACVRL1";0,869026446074969;2,00571085028928;1,19104278819309;0,246709404226477;0,518467655716256;-4,61271934942726
"SLTM";"SLTM";-0,189781106557014;6,96801779302186;-1,19099561728105;0,246727531604384;0,518467655716256;-5,48436378227212
"FBLN2";"FBLN2";1,36711089338504;3,52202049275107;1,19095218373704;0,246744223627775;0,518467655716256;-5,07287937948109
"NMT1";"NMT1";0,159816846409544;6,69331448502178;1,19067513407259;0,246850717029686;0,518552177384507;-5,48668843909829
"ACOT8";"ACOT8";-0,15534114971859;5,68311196978525;-1,18988716869003;0,247153786716398;0,519049484985457;-5,43325256575357
"CANT1";"CANT1";0,236477770853758;5,94837307160118;1,18935810809764;0,247357432239657;0,519337780326084;-5,46528201095845
"SNORD20";"SNORD20";-0,382469509583281;6,42618986596168;-1,18899357274018;0,247497822086454;0,519372881970109;-5,47493283603305
"FLVCR1-DT";"FLVCR1-DT";-0,32645890332253;3,83071558854487;-1,18897001161514;0,247506898002113;0,519372881970109;-4,88845757753964
"WASHC3";"WASHC3";0,165121531724329;6,26357502064869;1,18815696988608;0,247820240505846;0,519831490382616;-5,47851492416825
"AP3D1";"AP3D1";0,111792897978639;7,29623480107519;1,18800441998141;0,247879065658014;0,519831490382616;-5,47621814503288
"METTL17";"METTL17";-0,167919096700251;6,97887194620495;-1,18785324555514;0,247937370736487;0,519831490382616;-5,48766343136707
"TDRKH";"TDRKH";-0,358775464220931;3,61889214152052;-1,18738302332865;0,24811879216809;0,519831490382616;-4,82016817951755
"PARP6";"PARP6";-0,192961668796668;6,83135273295027;-1,18704897971264;0,248247733529628;0,519831490382616;-5,49015026296125
"P3H3";"P3H3";1,07024497765116;4,33521137505975;1,18690625614236;0,248302840364175;0,519831490382616;-5,34722572082797
"ZNHIT3";"ZNHIT3";-0,159675420009276;5,22308033228218;-1,1868995825573;0,24830541731884;0,519831490382616;-5,38955474290572
"KANSL3";"KANSL3";-0,184533569588825;6,59047340748773;-1,18676397959072;0,24835778372603;0,519831490382616;-5,48836767225749
"PPP1R3C";"PPP1R3C";0,862906386802095;2,62613869525023;1,18674035690565;0,248366907051008;0,519831490382616;-4,74656357807345
"TRIM5";"TRIM5";0,307812758885147;5,05331947438732;1,18668116413224;0,248389769014773;0,519831490382616;-5,39342370503814
"CBLN3";"CBLN3";0,424534281926398;3,63877741340325;1,18632358042689;0,248527911743233;0,51993050305915;-4,97481152917151
"UBL3";"UBL3";0,177583206041241;4,64544371239983;1,18621474291887;0,248569969577544;0,51993050305915;-5,31787923177653
"TPX2";"TPX2";0,335253163977958;7,01225836806299;1,18571711690524;0,248762334022222;0,520139696683631;-5,48633291902718
"ZNF432";"ZNF432";-0,323251777233018;4,44378267866951;-1,18527614998968;0,248932889271559;0,520139696683631;-5,19352983685017
