"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"LOC101928823";"LOC101928823";-0,359518141469883;4,44871039293728;-2,94521153963685;0,00832463200838506;0,999913468661439;-3,36340642291862
"LOC387810";"LOC387810";-0,359518141469883;4,44871039293728;-2,94521153963685;0,00832463200838506;0,999913468661439;-3,36340642291862
"BRE-AS1";"BRE-AS1";-0,290853218338428;5,95837399549055;-2,94455090326677;0,00833675837574805;0,999913468661439;-3,03805102416808
"DCUN1D5";"DCUN1D5";-0,299133653565139;4,78472519406998;-2,93928806199368;0,00843397174204895;0,999913468661439;-3,26148842989345
"NUPR1L";"NUPR1L";-0,268882095355249;6,85403991398808;-2,91945107109086;0,0088103190417355;0,999913468661439;-3,09222142092634
"MIR1273E";"MIR1273E";0,557998934585244;3,07488435690039;2,91788938334644;0,0088406254421009;0,999913468661439;-4,15641458746334
"ZSCAN12";"ZSCAN12";0,395917484297501;4,0447577601589;2,91713385101734;0,00885532348969371;0,999913468661439;-3,60236825279857
"RANBP17";"RANBP17";-0,306750007367971;4,48057351310844;-2,91671351405407;0,0088635108767953;0,999913468661439;-3,30790359782099
"BCYRN1";"BCYRN1";1,49131957306262;1,34051484446328;2,9086436953455;0,00902211800249676;0,999913468661439;-4,49130956607318
"AIRN";"AIRN";-0,259087640313826;3,85245592863212;-2,90822146750795;0,00903049147807734;0,999913468661439;-3,60481700797425
"LOC105373681";"LOC105373681";-0,239660295050806;5,51382704170298;-2,90613153706179;0,00907204863254245;0,999913468661439;-3,11612226137383
"FUK";"FUK";0,370311423143544;4,01151267974808;2,90090022097463;0,00917687992038351;0,999913468661439;-3,6671854720732
"LOC105370860";"LOC105370860";0,48925879931732;3,49884694894707;2,89589837048241;0,00927820339520716;0,999913468661439;-3,94599335072944
"PNPT1";"PNPT1";-0,238733528968751;6,25326048648981;-2,89098145671773;0,00937885577365949;0,999913468661439;-3,09246788470309
"MROH5";"MROH5";0,58003700557654;2,8619015648128;2,8876281935773;0,00944810123901145;0,999913468661439;-4,16794624505631
"CRHR1";"CRHR1";0,874055716101811;2,71494310555613;2,88528690930101;0,00949674062395677;0,999913468661439;-4,2570195563639
